filename,max_idx
DR2_MDWD0_SX90.wav,133
DR2_MEFG0_SA1.wav,230
DR2_MEFG0_SA2.wav,181
DR2_MEFG0_SI465.wav,175
DR2_MEFG0_SI491.wav,286
DR2_MEFG0_SI598.wav,288
DR2_MEFG0_SX105.wav,155
DR2_MEFG0_SX15.wav,178
DR2_MEFG0_SX195.wav,133
DR2_MEFG0_SX285.wav,180
DR2_MEFG0_SX375.wav,215
DR2_MHRM0_SA1.wav,194
DR2_MHRM0_SA2.wav,145
DR2_MHRM0_SI1475.wav,109
DR2_MHRM0_SI2218.wav,177
DR2_MHRM0_SI958.wav,196
DR2_MHRM0_SX148.wav,171
DR2_MHRM0_SX238.wav,151
DR2_MHRM0_SX328.wav,193
DR2_MHRM0_SX418.wav,241
DR2_MHRM0_SX58.wav,211
DR2_MJAE0_SA1.wav,205
DR2_MJAE0_SA2.wav,185
DR2_MJAE0_SI1524.wav,204
DR2_MJAE0_SI1999.wav,146
DR2_MJAE0_SI2154.wav,146
DR2_MJAE0_SX174.wav,238
DR2_MJAE0_SX264.wav,181
DR2_MJAE0_SX354.wav,203
DR2_MJAE0_SX444.wav,220
DR2_MJAE0_SX84.wav,279
DR2_MJBG0_SA1.wav,241
DR2_MJBG0_SA2.wav,197
DR2_MJBG0_SI1232.wav,215
DR2_MJBG0_SI1724.wav,106
DR2_MJBG0_SI1862.wav,165
DR2_MJBG0_SX152.wav,207
DR2_MJBG0_SX242.wav,205
DR2_MJBG0_SX332.wav,237
DR2_MJBG0_SX422.wav,236
DR2_MJBG0_SX62.wav,186
DR2_MJDE0_SA1.wav,282
DR2_MJDE0_SA2.wav,219
DR2_MJDE0_SI1120.wav,392
DR2_MJDE0_SI463.wav,132
DR2_MJDE0_SI490.wav,322
DR2_MJDE0_SX130.wav,208
DR2_MJDE0_SX220.wav,287
DR2_MJDE0_SX310.wav,239
DR2_MJDE0_SX40.wav,235
DR2_MJDE0_SX400.wav,233
DR2_MJEB0_SA1.wav,211
DR2_MJEB0_SA2.wav,159
DR2_MJEB0_SI1286.wav,210
DR2_MJEB0_SI1916.wav,176
DR2_MJEB0_SI656.wav,152
DR2_MJEB0_SX170.wav,287
DR2_MJEB0_SX206.wav,211
DR2_MJEB0_SX26.wav,137
DR2_MJEB0_SX296.wav,165
DR2_MJEB0_SX386.wav,143
DR2_MJHI0_SA1.wav,210
DR2_MJHI0_SA2.wav,145
DR2_MJHI0_SI1328.wav,306
DR2_MJHI0_SI555.wav,132
DR2_MJHI0_SI698.wav,226
DR2_MJHI0_SX158.wav,130
DR2_MJHI0_SX248.wav,139
DR2_MJHI0_SX338.wav,198
DR2_MJHI0_SX428.wav,235
DR2_MJHI0_SX68.wav,155
DR2_MJMA0_SA1.wav,191
DR2_MJMA0_SA2.wav,148
DR2_MJMA0_SI1495.wav,187
DR2_MJMA0_SI2125.wav,280
DR2_MJMA0_SI865.wav,217
DR2_MJMA0_SX145.wav,149
DR2_MJMA0_SX235.wav,150
DR2_MJMA0_SX325.wav,132
DR2_MJMA0_SX415.wav,139
DR2_MJMA0_SX55.wav,179
DR2_MJMD0_SA1.wav,200
DR2_MJMD0_SA2.wav,158
DR2_MJMD0_SI1028.wav,144
DR2_MJMD0_SI1658.wav,63
DR2_MJMD0_SI2288.wav,279
DR2_MJMD0_SX128.wav,147
DR2_MJMD0_SX218.wav,161
DR2_MJMD0_SX308.wav,159
DR2_MJMD0_SX38.wav,183
DR2_MJMD0_SX398.wav,186
DR2_MJPM0_SA1.wav,181
DR2_MJPM0_SA2.wav,183
DR2_MJPM0_SI1368.wav,278
DR2_MJPM0_SI1998.wav,234
DR2_MJPM0_SI738.wav,176
DR2_MJPM0_SX108.wav,158
DR2_MJPM0_SX18.wav,153
DR2_MJPM0_SX198.wav,217
DR2_MJPM0_SX288.wav,195
DR2_MJPM0_SX378.wav,193
DR2_MJRP0_SA1.wav,205
DR2_MJRP0_SA2.wav,165
DR2_MJRP0_SI1835.wav,83
DR2_MJRP0_SI1845.wav,265
DR2_MJRP0_SI585.wav,186
DR2_MJRP0_SX135.wav,214
DR2_MJRP0_SX225.wav,131
DR2_MJRP0_SX315.wav,169
DR2_MJRP0_SX405.wav,162
DR2_MJRP0_SX45.wav,161
DR2_MKAH0_SA1.wav,205
DR2_MKAH0_SA2.wav,162
DR2_MKAH0_SI1528.wav,183
DR2_MKAH0_SI2158.wav,164
DR2_MKAH0_SI898.wav,171
DR2_MKAH0_SX178.wav,260
DR2_MKAH0_SX268.wav,204
DR2_MKAH0_SX358.wav,168
DR2_MKAH0_SX448.wav,175
DR2_MKAH0_SX88.wav,227
DR2_MKAJ0_SA1.wav,206
DR2_MKAJ0_SA2.wav,150
DR2_MKAJ0_SI1414.wav,124
DR2_MKAJ0_SI2044.wav,248
DR2_MKAJ0_SI784.wav,172
DR2_MKAJ0_SX154.wav,135
DR2_MKAJ0_SX244.wav,193
DR2_MKAJ0_SX334.wav,126
DR2_MKAJ0_SX424.wav,156
DR2_MKAJ0_SX64.wav,133
DR2_MKDT0_SA1.wav,202
DR2_MKDT0_SA2.wav,157
DR2_MKDT0_SI2153.wav,159
DR2_MKDT0_SI814.wav,280
DR2_MKDT0_SI893.wav,185
DR2_MKDT0_SX173.wav,241
DR2_MKDT0_SX263.wav,149
DR2_MKDT0_SX353.wav,220
DR2_MKDT0_SX443.wav,198
DR2_MKDT0_SX83.wav,166
DR2_MKJO0_SA1.wav,195
DR2_MKJO0_SA2.wav,146
DR2_MKJO0_SI1517.wav,195
DR2_MKJO0_SI2147.wav,134
DR2_MKJO0_SI887.wav,167
DR2_MKJO0_SX167.wav,198
DR2_MKJO0_SX257.wav,110
DR2_MKJO0_SX424.wav,199
DR2_MKJO0_SX437.wav,217
DR2_MKJO0_SX77.wav,149
DR2_MMAA0_SA1.wav,204
DR2_MMAA0_SA2.wav,190
DR2_MMAA0_SI1588.wav,296
DR2_MMAA0_SI2105.wav,155
DR2_MMAA0_SI845.wav,285
DR2_MMAA0_SX125.wav,177
DR2_MMAA0_SX215.wav,201
DR2_MMAA0_SX305.wav,178
DR2_MMAA0_SX35.wav,154
DR2_MMAA0_SX395.wav,188
DR2_MMAG0_SA1.wav,253
DR2_MMAG0_SA2.wav,181
DR2_MMAG0_SI1126.wav,208
DR2_MMAG0_SI1756.wav,278
DR2_MMAG0_SI496.wav,187
DR2_MMAG0_SX136.wav,262
DR2_MMAG0_SX226.wav,197
DR2_MMAG0_SX316.wav,194
DR2_MMAG0_SX406.wav,245
DR2_MMAG0_SX46.wav,159
DR2_MMDS0_SA1.wav,189
DR2_MMDS0_SA2.wav,146
DR2_MMDS0_SI1343.wav,238
DR2_MMDS0_SI1973.wav,87
DR2_MMDS0_SI713.wav,125
DR2_MMDS0_SX173.wav,190
DR2_MMDS0_SX263.wav,124
DR2_MMDS0_SX353.wav,161
DR2_MMDS0_SX443.wav,150
DR2_MMDS0_SX83.wav,146
DR2_MMGK0_SA1.wav,175
DR2_MMGK0_SA2.wav,135
DR2_MMGK0_SI1322.wav,213
DR2_MMGK0_SI1952.wav,80
DR2_MMGK0_SI692.wav,123
DR2_MMGK0_SX152.wav,133
DR2_MMGK0_SX242.wav,141
DR2_MMGK0_SX332.wav,151
DR2_MMGK0_SX422.wav,188
DR2_MMGK0_SX62.wav,144
DR2_MMXS0_SA1.wav,217
DR2_MMXS0_SA2.wav,160
DR2_MMXS0_SI2136.wav,174
DR2_MMXS0_SI629.wav,231
DR2_MMXS0_SI876.wav,135
DR2_MMXS0_SX156.wav,177
DR2_MMXS0_SX246.wav,149
DR2_MMXS0_SX336.wav,251
DR2_MMXS0_SX426.wav,212
DR2_MMXS0_SX66.wav,151
DR2_MPPC0_SA1.wav,210
DR2_MPPC0_SA2.wav,159
DR2_MPPC0_SI1412.wav,310
DR2_MPPC0_SI2042.wav,105
DR2_MPPC0_SI782.wav,190
DR2_MPPC0_SX152.wav,159
DR2_MPPC0_SX242.wav,187
DR2_MPPC0_SX332.wav,186
DR2_MPPC0_SX422.wav,205
DR2_MPPC0_SX62.wav,184
DR2_MPRB0_SA1.wav,243
DR2_MPRB0_SA2.wav,198
DR2_MPRB0_SI1205.wav,147
DR2_MPRB0_SI1215.wav,325
DR2_MPRB0_SI575.wav,309
DR2_MPRB0_SX125.wav,174
DR2_MPRB0_SX215.wav,248
DR2_MPRB0_SX305.wav,210
DR2_MPRB0_SX35.wav,173
DR2_MPRB0_SX395.wav,203
DR2_MRAB0_SA1.wav,198
DR2_MRAB0_SA2.wav,161
DR2_MRAB0_SI1224.wav,154
DR2_MRAB0_SI1854.wav,270
DR2_MRAB0_SI594.wav,130
DR2_MRAB0_SX144.wav,160
DR2_MRAB0_SX234.wav,175
DR2_MRAB0_SX324.wav,245
DR2_MRAB0_SX414.wav,200
DR2_MRAB0_SX54.wav,197
DR2_MRCW0_SA1.wav,208
DR2_MRCW0_SA2.wav,157
DR2_MRCW0_SI1371.wav,194
DR2_MRCW0_SI2001.wav,194
DR2_MRCW0_SI741.wav,272
DR2_MRCW0_SX111.wav,139
DR2_MRCW0_SX201.wav,174
DR2_MRCW0_SX21.wav,108
DR2_MRCW0_SX291.wav,151
DR2_MRCW0_SX381.wav,139
DR2_MRFK0_SA1.wav,188
DR2_MRFK0_SA2.wav,159
DR2_MRFK0_SI1076.wav,277
DR2_MRFK0_SI1706.wav,96
DR2_MRFK0_SI2336.wav,134
DR2_MRFK0_SX176.wav,225
DR2_MRFK0_SX266.wav,135
DR2_MRFK0_SX356.wav,181
DR2_MRFK0_SX446.wav,160
DR2_MRFK0_SX86.wav,141
DR2_MRGS0_SA1.wav,227
DR2_MRGS0_SA2.wav,189
DR2_MRGS0_SI1356.wav,296
DR2_MRGS0_SI1986.wav,95
DR2_MRGS0_SI726.wav,276
DR2_MRGS0_SX186.wav,181
DR2_MRGS0_SX276.wav,171
DR2_MRGS0_SX366.wav,231
DR2_MRGS0_SX6.wav,281
DR2_MRGS0_SX96.wav,181
DR2_MRHL0_SA1.wav,190
DR2_MRHL0_SA2.wav,145
DR2_MRHL0_SI1515.wav,69
DR2_MRHL0_SI2145.wav,250
DR2_MRHL0_SI885.wav,199
DR2_MRHL0_SX165.wav,203
DR2_MRHL0_SX255.wav,147
DR2_MRHL0_SX345.wav,161
DR2_MRHL0_SX435.wav,219
DR2_MRHL0_SX75.wav,141
DR2_MRJH0_SA1.wav,226
DR2_MRJH0_SA2.wav,161
DR2_MRJH0_SI1519.wav,297
DR2_MRJH0_SI889.wav,301
DR2_MRJH0_SI914.wav,133
DR2_MRJH0_SX169.wav,291
DR2_MRJH0_SX259.wav,214
DR2_MRJH0_SX307.wav,113
DR2_MRJH0_SX439.wav,250
DR2_MRJH0_SX79.wav,231
DR2_MRJM0_SA1.wav,222
DR2_MRJM0_SA2.wav,168
DR2_MRJM0_SI1095.wav,137
DR2_MRJM0_SI1228.wav,180
DR2_MRJM0_SI1858.wav,250
DR2_MRJM0_SX148.wav,180
DR2_MRJM0_SX238.wav,164
DR2_MRJM0_SX328.wav,219
DR2_MRJM0_SX418.wav,207
DR2_MRJM0_SX58.wav,245
DR2_MRJM1_SA1.wav,208
DR2_MRJM1_SA2.wav,171
DR2_MRJM1_SI1298.wav,246
DR2_MRJM1_SI1928.wav,183
DR2_MRJM1_SI668.wav,182
DR2_MRJM1_SX128.wav,147
DR2_MRJM1_SX218.wav,189
DR2_MRJM1_SX308.wav,210
DR2_MRJM1_SX38.wav,191
DR2_MRJM1_SX398.wav,216
DR2_MRJT0_SA1.wav,202
DR2_MRJT0_SA2.wav,171
DR2_MRJT0_SI1498.wav,176
DR2_MRJT0_SI1805.wav,104
DR2_MRJT0_SI868.wav,276
DR2_MRJT0_SX148.wav,153
DR2_MRJT0_SX238.wav,175
DR2_MRJT0_SX328.wav,225
DR2_MRJT0_SX418.wav,209
DR2_MRJT0_SX58.wav,255
DR2_MRLJ0_SA1.wav,190
DR2_MRLJ0_SA2.wav,165
DR2_MRLJ0_SI1420.wav,199
DR2_MRLJ0_SI2050.wav,121
DR2_MRLJ0_SI790.wav,259
DR2_MRLJ0_SX160.wav,205
DR2_MRLJ0_SX250.wav,155
DR2_MRLJ0_SX340.wav,153
DR2_MRLJ0_SX430.wav,216
DR2_MRLJ0_SX70.wav,76
DR2_MRLR0_SA1.wav,199
DR2_MRLR0_SA2.wav,201
DR2_MRLR0_SI1196.wav,275
DR2_MRLR0_SI1826.wav,167
DR2_MRLR0_SI566.wav,206
DR2_MRLR0_SX116.wav,138
DR2_MRLR0_SX206.wav,205
DR2_MRLR0_SX26.wav,153
DR2_MRLR0_SX296.wav,158
DR2_MRLR0_SX386.wav,135
DR2_MRMS0_SA1.wav,183
DR2_MRMS0_SA2.wav,153
DR2_MRMS0_SI1113.wav,241
DR2_MRMS0_SI2057.wav,273
DR2_MRMS0_SI2100.wav,147
DR2_MRMS0_SX120.wav,193
DR2_MRMS0_SX210.wav,126
DR2_MRMS0_SX30.wav,107
DR2_MRMS0_SX300.wav,133
DR2_MRMS0_SX390.wav,167
DR2_MSAT0_SA1.wav,166
DR2_MSAT0_SA2.wav,137
DR2_MSAT0_SI1526.wav,140
DR2_MSAT0_SI2156.wav,146
DR2_MSAT0_SI896.wav,134
DR2_MSAT0_SX176.wav,188
DR2_MSAT0_SX266.wav,123
DR2_MSAT0_SX356.wav,146
DR2_MSAT0_SX446.wav,184
DR2_MSAT0_SX86.wav,119
DR2_MTAT1_SA1.wav,247
DR2_MTAT1_SA2.wav,182
DR2_MTAT1_SI1409.wav,183
DR2_MTAT1_SI1627.wav,130
DR2_MTAT1_SI779.wav,280
DR2_MTAT1_SX149.wav,268
DR2_MTAT1_SX239.wav,237
DR2_MTAT1_SX329.wav,277
DR2_MTAT1_SX419.wav,235
DR2_MTAT1_SX59.wav,146
DR2_MTBC0_SA1.wav,230
DR2_MTBC0_SA2.wav,176
DR2_MTBC0_SI1173.wav,90
DR2_MTBC0_SI1803.wav,190
DR2_MTBC0_SI543.wav,296
DR2_MTBC0_SX183.wav,164
DR2_MTBC0_SX273.wav,151
DR2_MTBC0_SX347.wav,241
DR2_MTBC0_SX363.wav,227
DR2_MTBC0_SX93.wav,143
DR2_MTDB0_SA1.wav,192
DR2_MTDB0_SA2.wav,145
DR2_MTDB0_SI1401.wav,276
DR2_MTDB0_SI2031.wav,115
DR2_MTDB0_SI771.wav,286
DR2_MTDB0_SX141.wav,210
DR2_MTDB0_SX231.wav,79
DR2_MTDB0_SX321.wav,215
DR2_MTDB0_SX411.wav,201
DR2_MTDB0_SX51.wav,164
DR2_MTJG0_SA1.wav,196
DR2_MTJG0_SA2.wav,185
DR2_MTJG0_SI1520.wav,121
DR2_MTJG0_SI2157.wav,87
DR2_MTJG0_SI890.wav,234
DR2_MTJG0_SX170.wav,275
DR2_MTJG0_SX260.wav,181
DR2_MTJG0_SX350.wav,242
DR2_MTJG0_SX440.wav,240
DR2_MTJG0_SX80.wav,125
DR2_MWSB0_SA1.wav,227
DR2_MWSB0_SA2.wav,181
DR2_MWSB0_SI1626.wav,167
DR2_MWSB0_SI2256.wav,142
DR2_MWSB0_SI996.wav,275
DR2_MWSB0_SX186.wav,130
DR2_MWSB0_SX276.wav,127
DR2_MWSB0_SX366.wav,209
DR2_MWSB0_SX6.wav,130
DR2_MWSB0_SX96.wav,157
DR2_MZMB0_SA1.wav,223
DR2_MZMB0_SA2.wav,153
DR2_MZMB0_SI1166.wav,244
DR2_MZMB0_SI1796.wav,121
DR2_MZMB0_SI536.wav,224
DR2_MZMB0_SX176.wav,231
DR2_MZMB0_SX266.wav,168
DR2_MZMB0_SX356.wav,202
DR2_MZMB0_SX446.wav,173
DR2_MZMB0_SX86.wav,141
DR3_FALK0_SA1.wav,203
DR3_FALK0_SA2.wav,196
DR3_FALK0_SI1086.wav,180
DR3_FALK0_SI456.wav,181
DR3_FALK0_SI658.wav,309
DR3_FALK0_SX186.wav,152
DR3_FALK0_SX276.wav,167
DR3_FALK0_SX366.wav,224
DR3_FALK0_SX6.wav,154
DR3_FALK0_SX96.wav,199
DR3_FCKE0_SA1.wav,241
DR3_FCKE0_SA2.wav,154
DR3_FCKE0_SI1111.wav,73
DR3_FCKE0_SI1741.wav,281
DR3_FCKE0_SI481.wav,297
DR3_FCKE0_SX121.wav,159
DR3_FCKE0_SX211.wav,165
DR3_FCKE0_SX301.wav,169
DR3_FCKE0_SX31.wav,101
DR3_FCKE0_SX391.wav,121
DR3_FCMG0_SA1.wav,227
DR3_FCMG0_SA2.wav,209
DR3_FCMG0_SI1142.wav,311
DR3_FCMG0_SI1242.wav,173
DR3_FCMG0_SI1872.wav,168
DR3_FCMG0_SX162.wav,214
DR3_FCMG0_SX252.wav,153
DR3_FCMG0_SX342.wav,198
DR3_FCMG0_SX432.wav,289
DR3_FCMG0_SX72.wav,141
DR3_FDFB0_SA1.wav,163
DR3_FDFB0_SA2.wav,148
DR3_FDFB0_SI1318.wav,251
DR3_FDFB0_SI1948.wav,101
DR3_FDFB0_SI2010.wav,122
DR3_FDFB0_SX148.wav,148
DR3_FDFB0_SX238.wav,135
DR3_FDFB0_SX328.wav,174
DR3_FDFB0_SX418.wav,181
DR3_FDFB0_SX58.wav,198
DR3_FDJH0_SA1.wav,236
DR3_FDJH0_SA2.wav,201
DR3_FDJH0_SI1565.wav,153
DR3_FDJH0_SI2195.wav,197
DR3_FDJH0_SI935.wav,262
DR3_FDJH0_SX125.wav,151
DR3_FDJH0_SX215.wav,179
DR3_FDJH0_SX305.wav,164
DR3_FDJH0_SX35.wav,159
DR3_FDJH0_SX395.wav,185
DR3_FEME0_SA1.wav,228
DR3_FEME0_SA2.wav,175
DR3_FEME0_SI1505.wav,198
DR3_FEME0_SI2135.wav,149
DR3_FEME0_SI875.wav,296
DR3_FEME0_SX155.wav,221
DR3_FEME0_SX245.wav,173
DR3_FEME0_SX335.wav,301
DR3_FEME0_SX425.wav,181
DR3_FEME0_SX65.wav,157
DR3_FGCS0_SA1.wav,201
DR3_FGCS0_SA2.wav,220
DR3_FGCS0_SI1486.wav,164
DR3_FGCS0_SI2116.wav,180
DR3_FGCS0_SI856.wav,156
DR3_FGCS0_SX136.wav,249
DR3_FGCS0_SX226.wav,183
DR3_FGCS0_SX316.wav,150
DR3_FGCS0_SX406.wav,197
DR3_FGCS0_SX46.wav,129
DR3_FGRW0_SA1.wav,268
DR3_FGRW0_SA2.wav,169
DR3_FGRW0_SI1152.wav,329
DR3_FGRW0_SI1782.wav,230
DR3_FGRW0_SI1990.wav,145
DR3_FGRW0_SX162.wav,278
DR3_FGRW0_SX252.wav,169
DR3_FGRW0_SX342.wav,203
DR3_FGRW0_SX432.wav,279
DR3_FGRW0_SX72.wav,153
DR3_FJLG0_SA1.wav,219
DR3_FJLG0_SA2.wav,159
DR3_FJLG0_SI1506.wav,100
DR3_FJLG0_SI1889.wav,297
DR3_FJLG0_SI2306.wav,115
DR3_FJLG0_SX179.wav,199
DR3_FJLG0_SX269.wav,156
DR3_FJLG0_SX359.wav,227
DR3_FJLG0_SX449.wav,238
DR3_FJLG0_SX89.wav,177
DR3_FJLR0_SA1.wav,227
DR3_FJLR0_SA2.wav,199
DR3_FJLR0_SI1231.wav,272
DR3_FJLR0_SI1861.wav,108
DR3_FJLR0_SI601.wav,176
DR3_FJLR0_SX151.wav,208
DR3_FJLR0_SX241.wav,177
DR3_FJLR0_SX331.wav,201
DR3_FJLR0_SX421.wav,176
DR3_FJLR0_SX61.wav,221
DR3_FLAC0_SA1.wav,211
DR3_FLAC0_SA2.wav,156
DR3_FLAC0_SI1339.wav,316
DR3_FLAC0_SI2161.wav,98
DR3_FLAC0_SI901.wav,112
DR3_FLAC0_SX181.wav,197
DR3_FLAC0_SX271.wav,153
DR3_FLAC0_SX361.wav,162
DR3_FLAC0_SX451.wav,223
DR3_FLAC0_SX91.wav,161
DR3_FLJD0_SA1.wav,206
DR3_FLJD0_SA2.wav,162
DR3_FLJD0_SI1516.wav,313
DR3_FLJD0_SI2146.wav,153
DR3_FLJD0_SI886.wav,120
DR3_FLJD0_SX166.wav,253
DR3_FLJD0_SX256.wav,163
DR3_FLJD0_SX346.wav,212
DR3_FLJD0_SX436.wav,113
DR3_FLJD0_SX76.wav,191
DR3_FLTM0_SA1.wav,233
DR3_FLTM0_SA2.wav,199
DR3_FLTM0_SI1070.wav,133
DR3_FLTM0_SI1700.wav,167
DR3_FLTM0_SI2330.wav,125
DR3_FLTM0_SX170.wav,277
DR3_FLTM0_SX260.wav,211
DR3_FLTM0_SX350.wav,296
DR3_FLTM0_SX440.wav,256
DR3_FLTM0_SX80.wav,131
DR3_FMJF0_SA1.wav,208
DR3_FMJF0_SA2.wav,188
DR3_FMJF0_SI1254.wav,149
DR3_FMJF0_SI1884.wav,128
DR3_FMJF0_SI624.wav,271
DR3_FMJF0_SX174.wav,273
DR3_FMJF0_SX264.wav,175
DR3_FMJF0_SX354.wav,181
DR3_FMJF0_SX444.wav,197
DR3_FMJF0_SX84.wav,260
DR3_FNTB0_SA1.wav,205
DR3_FNTB0_SA2.wav,173
DR3_FNTB0_SI1203.wav,153
DR3_FNTB0_SI573.wav,163
DR3_FNTB0_SI679.wav,313
DR3_FNTB0_SX123.wav,188
DR3_FNTB0_SX213.wav,161
DR3_FNTB0_SX303.wav,136
DR3_FNTB0_SX33.wav,170
DR3_FNTB0_SX393.wav,153
DR3_FPAZ0_SA1.wav,203
DR3_FPAZ0_SA2.wav,171
DR3_FPAZ0_SI1593.wav,112
DR3_FPAZ0_SI2223.wav,298
DR3_FPAZ0_SI963.wav,259
DR3_FPAZ0_SX153.wav,223
DR3_FPAZ0_SX243.wav,186
DR3_FPAZ0_SX27.wav,118
DR3_FPAZ0_SX423.wav,215
DR3_FPAZ0_SX63.wav,189
DR3_FSJS0_SA1.wav,274
DR3_FSJS0_SA2.wav,178
DR3_FSJS0_SI1171.wav,141
DR3_FSJS0_SI1801.wav,235
DR3_FSJS0_SI541.wav,237
DR3_FSJS0_SX181.wav,253
DR3_FSJS0_SX271.wav,180
DR3_FSJS0_SX361.wav,165
DR3_FSJS0_SX451.wav,256
DR3_FSJS0_SX91.wav,185
DR3_FSJW0_SA1.wav,206
DR3_FSJW0_SA2.wav,201
DR3_FSJW0_SI1333.wav,327
DR3_FSJW0_SI1963.wav,189
DR3_FSJW0_SI703.wav,163
DR3_FSJW0_SX163.wav,172
DR3_FSJW0_SX253.wav,140
DR3_FSJW0_SX343.wav,225
DR3_FSJW0_SX433.wav,209
DR3_FSJW0_SX73.wav,212
DR3_FSKC0_SA1.wav,191
DR3_FSKC0_SA2.wav,178
DR3_FSKC0_SI1416.wav,166
DR3_FSKC0_SI2046.wav,209
DR3_FSKC0_SI786.wav,111
DR3_FSKC0_SX156.wav,162
DR3_FSKC0_SX246.wav,149
DR3_FSKC0_SX336.wav,245
DR3_FSKC0_SX426.wav,191
DR3_FSKC0_SX66.wav,161
DR3_FSLS0_SA1.wav,211
DR3_FSLS0_SA2.wav,202
DR3_FSLS0_SI1056.wav,192
DR3_FSLS0_SI1686.wav,219
DR3_FSLS0_SI2316.wav,250
DR3_FSLS0_SX156.wav,219
DR3_FSLS0_SX202.wav,124
DR3_FSLS0_SX246.wav,156
DR3_FSLS0_SX426.wav,216
DR3_FSLS0_SX66.wav,172
DR3_MADC0_SA1.wav,220
DR3_MADC0_SA2.wav,195
DR3_MADC0_SI1367.wav,283
DR3_MADC0_SI1997.wav,200
DR3_MADC0_SI737.wav,301
DR3_MADC0_SX107.wav,181
DR3_MADC0_SX17.wav,124
DR3_MADC0_SX197.wav,161
DR3_MADC0_SX287.wav,192
DR3_MADC0_SX377.wav,201
DR3_MAKB0_SA1.wav,207
DR3_MAKB0_SA2.wav,336
DR3_MAKB0_SI1016.wav,380
DR3_MAKB0_SI1646.wav,192
DR3_MAKB0_SI2276.wav,322
DR3_MAKB0_SX116.wav,258
DR3_MAKB0_SX206.wav,179
DR3_MAKB0_SX26.wav,158
DR3_MAKB0_SX296.wav,165
DR3_MAKB0_SX386.wav,156
DR3_MAKR0_SA1.wav,159
DR3_MAKR0_SA2.wav,127
DR3_MAKR0_SI1352.wav,136
DR3_MAKR0_SI1982.wav,188
DR3_MAKR0_SI722.wav,130
DR3_MAKR0_SX182.wav,111
DR3_MAKR0_SX272.wav,104
DR3_MAKR0_SX362.wav,173
DR3_MAKR0_SX452.wav,167
DR3_MAKR0_SX92.wav,135
DR3_MAPV0_SA1.wav,208
DR3_MAPV0_SA2.wav,204
DR3_MAPV0_SI1293.wav,306
DR3_MAPV0_SI1923.wav,173
DR3_MAPV0_SI663.wav,283
DR3_MAPV0_SX123.wav,234
DR3_MAPV0_SX213.wav,194
DR3_MAPV0_SX303.wav,151
DR3_MAPV0_SX33.wav,153
DR3_MAPV0_SX393.wav,167
DR3_MBEF0_SA1.wav,170
DR3_MBEF0_SA2.wav,148
DR3_MBEF0_SI1281.wav,206
DR3_MBEF0_SI1911.wav,148
DR3_MBEF0_SI651.wav,243
DR3_MBEF0_SX111.wav,133
DR3_MBEF0_SX201.wav,148
DR3_MBEF0_SX21.wav,104
DR3_MBEF0_SX291.wav,135
DR3_MBEF0_SX381.wav,121
DR3_MCAL0_SA1.wav,206
DR3_MCAL0_SA2.wav,179
DR3_MCAL0_SI1138.wav,257
DR3_MCAL0_SI1768.wav,101
DR3_MCAL0_SI508.wav,112
DR3_MCAL0_SX148.wav,164
DR3_MCAL0_SX238.wav,156
DR3_MCAL0_SX328.wav,219
DR3_MCAL0_SX418.wav,239
DR3_MCAL0_SX58.wav,243
DR3_MCDC0_SA1.wav,213
DR3_MCDC0_SA2.wav,178
DR3_MCDC0_SI1292.wav,170
DR3_MCDC0_SI1922.wav,151
DR3_MCDC0_SI662.wav,165
DR3_MCDC0_SX122.wav,206
DR3_MCDC0_SX212.wav,208
DR3_MCDC0_SX302.wav,169
DR3_MCDC0_SX32.wav,173
DR3_MCDC0_SX392.wav,194
DR3_MCDD0_SA1.wav,193
DR3_MCDD0_SA2.wav,141
DR3_MCDD0_SI1513.wav,130
DR3_MCDD0_SI2143.wav,173
DR3_MCDD0_SI883.wav,196
DR3_MCDD0_SX163.wav,170
DR3_MCDD0_SX253.wav,132
DR3_MCDD0_SX343.wav,190
DR3_MCDD0_SX433.wav,192
DR3_MCDD0_SX73.wav,171
DR3_MCEF0_SA1.wav,211
DR3_MCEF0_SA2.wav,170
DR3_MCEF0_SI1135.wav,181
DR3_MCEF0_SI1765.wav,167
DR3_MCEF0_SI842.wav,263
DR3_MCEF0_SX145.wav,161
DR3_MCEF0_SX235.wav,168
DR3_MCEF0_SX325.wav,151
DR3_MCEF0_SX415.wav,161
DR3_MCEF0_SX55.wav,182
DR3_MDBB1_SA1.wav,198
DR3_MDBB1_SA2.wav,163
DR3_MDBB1_SI1006.wav,241
DR3_MDBB1_SI1636.wav,115
DR3_MDBB1_SI2056.wav,242
DR3_MDBB1_SX106.wav,142
DR3_MDBB1_SX16.wav,133
DR3_MDBB1_SX196.wav,122
DR3_MDBB1_SX286.wav,236
DR3_MDBB1_SX376.wav,181
DR3_MDDC0_SA1.wav,196
DR3_MDDC0_SA2.wav,160
DR3_MDDC0_SI1419.wav,259
DR3_MDDC0_SI2049.wav,90
DR3_MDDC0_SI789.wav,219
DR3_MDDC0_SX159.wav,187
DR3_MDDC0_SX249.wav,155
DR3_MDDC0_SX339.wav,139
DR3_MDDC0_SX429.wav,168
DR3_MDDC0_SX69.wav,161
DR3_MDEF0_SA1.wav,171
DR3_MDEF0_SA2.wav,155
DR3_MDEF0_SI1123.wav,310
DR3_MDEF0_SI1563.wav,172
DR3_MDEF0_SI2193.wav,151
DR3_MDEF0_SX123.wav,169
DR3_MDEF0_SX213.wav,165
